marka,model,raw_real_count,train_real_count,unique_year_count,min_year,max_year,min_km,median_km,max_km,min_price,median_price,max_price,price_cv,price_age_corr,current_hp_support,current_hp_source,current_hp_method,source_distribution,arabam_count,kaggle_count,in_ui_catalog,synthetic_candidate,priority,recommended_synthetic_count,reason,synthetic_safe,safety_reason,interpolation_year_range,interpolation_km_range,interpolation_price_range
Citroen,C1,64,64,9,2007.0,2015.0,22170.0,154000.0,497000.0,279000.0,477000.0,830000.0,0.2874,-0.7845,64,brand_model,theil_sen,"arabam=47, kaggle=17",47,17,True,False,NONE,0,64 gercek kayit var; sentetik veri gerekli degil..,True,,2007-2015,"22,170-497,000","279,000-830,000"
Mercedes - Benz,EQB,64,64,5,2022.0,2026.0,6001.0,21000.0,75000.0,2625000.0,3207500.0,4250000.0,0.1167,-0.6829,64,brand_model,theil_sen,arabam=64,64,0,True,False,NONE,0,64 gercek kayit var; sentetik veri gerekli degil..,True,,2022-2026,"6,001-75,000","2,625,000-4,250,000"
Ford,B-Max,66,66,5,2012.0,2016.0,39000.0,156750.0,262000.0,425000.0,722500.0,1055000.0,0.1781,-0.4812,66,brand_model,theil_sen,"arabam=55, kaggle=11",55,11,True,False,NONE,0,66 gercek kayit var; sentetik veri gerekli degil..,True,,2012-2016,"39,000-262,000","425,000-1,055,000"
Renault,Modus,68,68,4,2005.0,2009.0,52000.0,215500.0,437000.0,250000.0,399875.0,680000.0,0.2136,-0.4391,68,brand_model,theil_sen,"arabam=62, kaggle=6",62,6,True,False,NONE,0,68 gercek kayit var; sentetik veri gerekli degil..,True,,2005-2009,"52,000-437,000","250,000-680,000"
Volvo,V40 Cross Country,68,68,6,2013.0,2018.0,55000.0,178750.0,388000.0,730000.0,1117500.0,1600000.0,0.1926,-0.6733,68,brand_model,theil_sen,"arabam=41, kaggle=27",41,27,True,False,NONE,0,68 gercek kayit var; sentetik veri gerekli degil..,True,,2013-2018,"55,000-388,000","730,000-1,600,000"
Audi,Q3 Sportback,69,69,5,2021.0,2025.0,6001.0,58000.0,153000.0,2300000.0,3110000.0,4975000.0,0.1803,-0.8035,69,brand_model,theil_sen,arabam=69,69,0,True,False,NONE,0,69 gercek kayit var; sentetik veri gerekli degil..,True,,2021-2025,"6,001-153,000","2,300,000-4,975,000"
Fiat,500 X,72,70,6,2015.0,2023.0,33000.0,112250.0,259000.0,719000.0,1052500.0,1465000.0,0.1754,-0.7097,70,brand_model,theil_sen,arabam=72,72,0,True,False,NONE,0,70 gercek kayit var; sentetik veri gerekli degil..,True,,2015-2023,"33,000-259,000","719,000-1,465,000"
Mercedes - Benz,X,70,70,3,2017.0,2019.0,6001.0,110500.0,270000.0,1455000.0,2009500.0,3495000.0,0.1709,-0.3428,70,brand_model,theil_sen,arabam=70,70,0,True,False,NONE,0,70 gercek kayit var; sentetik veri gerekli degil..,True,,2017-2019,"6,001-270,000","1,455,000-3,495,000"
Renault,ZOE,70,70,5,2019.0,2023.0,22000.0,77500.0,235000.0,650000.0,1077500.0,1390000.0,0.1355,-0.7038,70,brand_model,theil_sen,arabam=70,70,0,True,False,NONE,0,70 gercek kayit var; sentetik veri gerekli degil..,True,,2019-2023,"22,000-235,000","650,000-1,390,000"
Fiat,Palio Van,72,72,6,2004.0,2009.0,41818.0,333222.5,631000.0,120000.0,179500.0,279000.0,0.1968,-0.1247,72,brand_model,theil_sen,arabam=72,72,0,True,False,NONE,0,72 gercek kayit var; sentetik veri gerekli degil..,True,,2004-2009,"41,818-631,000","120,000-279,000"
Skoda,Roomster,72,72,8,2007.0,2014.0,77000.0,230000.0,670000.0,300000.0,430000.0,850000.0,0.2215,-0.4158,72,brand_model,theil_sen,"arabam=39, kaggle=33",39,33,True,False,NONE,0,72 gercek kayit var; sentetik veri gerekli degil..,True,,2007-2014,"77,000-670,000","300,000-850,000"
BMW,iX1,75,75,4,2023.0,2026.0,6001.0,29000.0,82000.0,2450000.0,2900000.0,3750000.0,0.0959,-0.3127,75,brand_model,theil_sen,arabam=75,75,0,True,False,NONE,0,75 gercek kayit var; sentetik veri gerekli degil..,True,,2023-2026,"6,001-82,000","2,450,000-3,750,000"
Peugeot,107,75,75,7,2007.0,2013.0,50000.0,151000.0,290000.0,290000.0,477000.0,775000.0,0.2394,-0.7104,75,brand_model,theil_sen,"arabam=53, kaggle=22",53,22,True,False,NONE,0,75 gercek kayit var; sentetik veri gerekli degil..,True,,2007-2013,"50,000-290,000","290,000-775,000"
Chery,Tiggo,79,79,4,2008.0,2011.0,108000.0,221000.0,396500.0,250000.0,430000.0,680000.0,0.1773,-0.4081,79,brand_model,theil_sen,arabam=79,79,0,True,False,NONE,0,79 gercek kayit var; sentetik veri gerekli degil..,True,,2008-2011,"108,000-396,500","250,000-680,000"
Opel,Mokka X,79,79,4,2016.0,2019.0,29000.0,113000.0,261000.0,869000.0,1200000.0,1450000.0,0.0886,-0.1227,79,brand_model,theil_sen,arabam=79,79,0,True,False,NONE,0,79 gercek kayit var; sentetik veri gerekli degil..,True,,2016-2019,"29,000-261,000","869,000-1,450,000"
Audi,A1,85,85,8,2011.0,2018.0,77000.0,169000.0,314467.0,615000.0,885000.0,1295000.0,0.1711,-0.6506,85,brand_model,theil_sen,"arabam=65, kaggle=20",65,20,True,False,NONE,0,85 gercek kayit var; sentetik veri gerekli degil..,True,,2011-2018,"77,000-314,467","615,000-1,295,000"
Renault,Megane E-Tech,90,85,3,2023.0,2025.0,6001.0,45000.0,109000.0,1375000.0,1669500.0,1975000.0,0.074,-0.4624,85,brand_model,theil_sen,"arabam=84, kaggle=6",84,6,True,False,NONE,0,85 gercek kayit var; sentetik veri gerekli degil..,True,,2023-2025,"6,001-109,000","1,375,000-1,975,000"
DS Automobiles,DS 7 Crossback,94,90,8,2018.0,2025.0,12000.0,67000.0,199000.0,1498750.0,2337500.0,3300000.0,0.166,-0.7627,90,brand_model,theil_sen,arabam=94,94,0,True,False,NONE,0,90 gercek kayit var; sentetik veri gerekli degil..,True,,2018-2025,"12,000-199,000","1,498,750-3,300,000"
Renault,Express Van,91,91,5,2021.0,2025.0,290.0,58000.0,202000.0,425000.0,710000.0,1020000.0,0.1424,-0.573,91,brand_model,theil_sen,arabam=91,91,0,True,False,NONE,0,91 gercek kayit var; sentetik veri gerekli degil..,True,,2021-2025,"290-202,000","425,000-1,020,000"
Dacia,Jogger,95,93,4,2022.0,2025.0,6000.0,45000.0,320000.0,675000.0,1115000.0,1545000.0,0.1763,-0.7383,93,brand_model,theil_sen,"arabam=68, kaggle=27",68,27,True,False,NONE,0,93 gercek kayit var; sentetik veri gerekli degil..,True,,2022-2025,"6,000-320,000","675,000-1,545,000"
Opel,Crossland X,93,93,4,2017.0,2020.0,21000.0,82000.0,208000.0,699000.0,1195000.0,1500000.0,0.1226,-0.4025,93,brand_model,theil_sen,arabam=93,93,0,True,False,NONE,0,93 gercek kayit var; sentetik veri gerekli degil..,True,,2017-2020,"21,000-208,000","699,000-1,500,000"
Citroen,e-C4 X,95,94,4,2022.0,2025.0,6001.0,23500.0,118000.0,1200000.0,1507500.0,1890000.0,0.1092,-0.6149,94,brand_model,theil_sen,"arabam=79, kaggle=16",79,16,True,False,NONE,0,94 gercek kayit var; sentetik veri gerekli degil..,True,,2022-2025,"6,001-118,000","1,200,000-1,890,000"
Geely,Emgrand,100,99,5,2010.0,2014.0,75000.0,176000.0,330000.0,255000.0,375000.0,510000.0,0.1539,-0.1864,99,brand_model,theil_sen,"arabam=38, kaggle=62",38,62,True,False,NONE,0,99 gercek kayit var; sentetik veri gerekli degil..,True,,2010-2014,"75,000-330,000","255,000-510,000"
Ssangyong,Torres,102,102,4,2023.0,2026.0,6001.0,26750.0,90000.0,1665000.0,2122500.0,2600000.0,0.0822,-0.673,102,brand_model,theil_sen,arabam=102,102,0,True,False,NONE,0,102 gercek kayit var; sentetik veri gerekli degil..,True,,2023-2026,"6,001-90,000","1,665,000-2,600,000"
MG,ZS,103,103,4,2021.0,2024.0,6001.0,34151.0,99000.0,1050000.0,1379000.0,1580000.0,0.0724,-0.442,103,brand_model,theil_sen,arabam=103,103,0,True,False,NONE,0,103 gercek kayit var; sentetik veri gerekli degil..,True,,2021-2024,"6,001-99,000","1,050,000-1,580,000"
Hyundai,Matrix,106,105,6,2006.0,2011.0,10020.0,235000.0,403239.0,215000.0,410000.0,640000.0,0.2161,0.054,105,brand_model,theil_sen,"arabam=79, kaggle=27",79,27,True,False,NONE,0,105 gercek kayit var; sentetik veri gerekli degil..,True,,2006-2011,"10,020-403,239","215,000-640,000"
Opel,Grandland,229,110,4,2021.0,2024.0,9800.0,49080.5,148000.0,1295000.0,1717000.0,1850000.0,0.065,-0.3323,110,brand_model,theil_sen,arabam=229,229,0,True,False,NONE,0,110 gercek kayit var; sentetik veri gerekli degil..,True,,2021-2024,"9,800-148,000","1,295,000-1,850,000"
Citroen,AMİ,111,111,6,2021.0,2026.0,0.0,7800.0,36557.0,306500.0,405000.0,600000.0,0.1405,-0.6539,111,brand_model,theil_sen,"arabam=86, kaggle=25",86,25,True,False,NONE,0,111 gercek kayit var; sentetik veri gerekli degil..,True,,2021-2026,"0-36,557","306,500-600,000"
Chevrolet,Spark,112,112,9,2005.0,2026.0,0.0,152950.0,292000.0,199000.0,350000.0,550000.0,0.242,-0.658,112,brand_model,theil_sen,"arabam=64, kaggle=48",64,48,True,False,NONE,0,112 gercek kayit var; sentetik veri gerekli degil..,True,,2005-2026,"0-292,000","199,000-550,000"
Renault,Talisman,116,113,6,2016.0,2022.0,51500.0,194000.0,380000.0,850000.0,1265000.0,1867500.0,0.1714,-0.5919,113,brand_model,theil_sen,"arabam=101, kaggle=15",101,15,True,False,NONE,0,113 gercek kayit var; sentetik veri gerekli degil..,True,,2016-2022,"51,500-380,000","850,000-1,867,500"
Ford,EcoSport,115,115,5,2018.0,2022.0,6001.0,74000.0,245000.0,870000.0,1150001.0,1370000.0,0.0754,-0.1553,115,brand_model,theil_sen,arabam=115,115,0,True,False,NONE,0,115 gercek kayit var; sentetik veri gerekli degil..,True,,2018-2022,"6,001-245,000","870,000-1,370,000"
Renault,Duster,141,115,3,2024.0,2026.0,6000.0,22500.0,80180.0,1290000.0,1785000.0,1975000.0,0.0975,-0.1716,115,brand_model,theil_sen,arabam=141,141,0,True,False,NONE,0,115 gercek kayit var; sentetik veri gerekli degil..,True,,2024-2026,"6,000-80,180","1,290,000-1,975,000"
Skoda,Yeti,115,115,7,2010.0,2016.0,66500.0,180000.0,367000.0,550000.0,890000.0,1400000.0,0.1782,-0.501,115,brand_model,theil_sen,arabam=115,115,0,True,False,NONE,0,115 gercek kayit var; sentetik veri gerekli degil..,True,,2010-2016,"66,500-367,000","550,000-1,400,000"
Volvo,XC40,118,118,7,2018.0,2024.0,10000.0,79950.0,300000.0,1725000.0,2495000.0,3300000.0,0.1253,-0.5773,118,brand_model,theil_sen,arabam=118,118,0,True,False,NONE,0,118 gercek kayit var; sentetik veri gerekli degil..,True,,2018-2024,"10,000-300,000","1,725,000-3,300,000"
Cupra,Leon,122,122,3,2023.0,2025.0,6000.0,32500.0,107000.0,1725000.0,2067500.0,2675000.0,0.0944,-0.4753,122,brand_model,theil_sen,"arabam=81, kaggle=41",81,41,True,False,NONE,0,122 gercek kayit var; sentetik veri gerekli degil..,True,,2023-2025,"6,000-107,000","1,725,000-2,675,000"
Citroen,C4 Cactus,123,123,7,2014.0,2020.0,29050.0,147000.0,313000.0,585000.0,950000.0,1260000.0,0.1399,-0.4569,123,brand_model,theil_sen,arabam=123,123,0,True,False,NONE,0,123 gercek kayit var; sentetik veri gerekli degil..,True,,2014-2020,"29,050-313,000","585,000-1,260,000"
Renault,Express Combi,134,134,5,2021.0,2025.0,6000.0,66839.0,241000.0,635000.0,892500.0,1517500.0,0.1334,-0.5994,134,brand_model,theil_sen,arabam=134,134,0,True,False,NONE,0,134 gercek kayit var; sentetik veri gerekli degil..,True,,2021-2025,"6,000-241,000","635,000-1,517,500"
Toyota,Corolla Cross,192,135,4,2022.0,2025.0,6000.0,48000.0,180000.0,1650000.0,2225000.0,2595000.0,0.087,-0.3338,135,brand_model,theil_sen,arabam=192,192,0,True,False,NONE,0,135 gercek kayit var; sentetik veri gerekli degil..,True,,2022-2025,"6,000-180,000","1,650,000-2,595,000"
Jaecoo,J7,137,136,3,2024.0,2026.0,0.0,18500.0,130000.0,1799999.0,2127000.0,2550000.0,0.0753,-0.4822,136,brand_model,theil_sen,arabam=137,137,0,True,False,NONE,0,136 gercek kayit var; sentetik veri gerekli degil..,True,,2024-2026,"0-130,000","1,799,999-2,550,000"
Ssangyong,Musso Grand,144,144,8,2019.0,2026.0,6000.0,37500.0,213000.0,930000.0,1580000.0,2550000.0,0.1922,-0.7662,144,brand_model,theil_sen,arabam=144,144,0,True,False,NONE,0,144 gercek kayit var; sentetik veri gerekli degil..,True,,2019-2026,"6,000-213,000","930,000-2,550,000"
MG,HS,155,152,4,2022.0,2025.0,6001.0,43950.0,139000.0,1375000.0,1662500.0,2250000.0,0.0935,-0.5294,152,brand_model,theil_sen,arabam=155,155,0,True,False,NONE,0,152 gercek kayit var; sentetik veri gerekli degil..,True,,2022-2025,"6,001-139,000","1,375,000-2,250,000"
Hyundai,i20 Troy,170,170,4,2010.0,2013.0,56000.0,192400.0,475000.0,320000.0,527500.0,930000.0,0.2338,0.0525,170,brand_model,theil_sen,"arabam=135, kaggle=35",135,35,True,False,NONE,0,170 gercek kayit var; sentetik veri gerekli degil..,True,,2010-2013,"56,000-475,000","320,000-930,000"
Hyundai,Kona,188,188,8,2018.0,2025.0,6001.0,75886.5,291667.0,925000.0,1412500.0,2200000.0,0.1564,-0.6468,188,brand_model,theil_sen,arabam=188,188,0,True,False,NONE,0,188 gercek kayit var; sentetik veri gerekli degil..,True,,2018-2025,"6,001-291,667","925,000-2,200,000"
Opel,Grandland X,196,196,5,2017.0,2021.0,19000.0,103750.0,300000.0,1050000.0,1447000.0,1820000.0,0.1047,-0.2701,196,brand_model,theil_sen,arabam=196,196,0,True,False,NONE,0,196 gercek kayit var; sentetik veri gerekli degil..,True,,2017-2021,"19,000-300,000","1,050,000-1,820,000"
Seat,Ateca,235,197,9,2016.0,2024.0,11750.0,91000.0,288000.0,1120000.0,1785000.0,2150000.0,0.1121,-0.7516,197,brand_model,theil_sen,arabam=235,235,0,True,False,NONE,0,197 gercek kayit var; sentetik veri gerekli degil..,True,,2016-2024,"11,750-288,000","1,120,000-2,150,000"
Volkswagen,T-Cross,216,216,5,2022.0,2026.0,6000.0,31000.0,178000.0,950000.0,1610000.0,2050000.0,0.1154,-0.7147,216,brand_model,theil_sen,arabam=216,216,0,True,False,NONE,0,216 gercek kayit var; sentetik veri gerekli degil..,True,,2022-2026,"6,000-178,000","950,000-2,050,000"
Audi,Q2,226,226,11,2016.0,2026.0,6000.0,76000.0,260000.0,1300000.0,1950000.0,2999000.0,0.1651,-0.9183,226,brand_model,theil_sen,arabam=226,226,0,True,False,NONE,0,226 gercek kayit var; sentetik veri gerekli degil..,True,,2016-2026,"6,000-260,000","1,300,000-2,999,000"
Skoda,Karoq,230,229,9,2018.0,2026.0,6001.0,81000.0,265000.0,1245000.0,1990000.0,3200000.0,0.2021,-0.8705,229,brand_model,theil_sen,arabam=230,230,0,True,False,NONE,0,229 gercek kayit var; sentetik veri gerekli degil..,True,,2018-2026,"6,001-265,000","1,245,000-3,200,000"
Skoda,Kodiaq,267,230,9,2017.0,2025.0,8000.0,90000.0,321000.0,1235000.0,2347500.0,3400000.0,0.2264,-0.8953,230,brand_model,theil_sen,arabam=267,267,0,True,False,NONE,0,230 gercek kayit var; sentetik veri gerekli degil..,True,,2017-2025,"8,000-321,000","1,235,000-3,400,000"
Seat,Arona,240,240,10,2017.0,2026.0,0.0,50000.0,208000.0,897000.0,1420000.0,1840000.0,0.1087,-0.6515,240,brand_model,theil_sen,arabam=240,240,0,True,False,NONE,0,240 gercek kayit var; sentetik veri gerekli degil..,True,,2017-2026,"0-208,000","897,000-1,840,000"
Opel,Combo Life,255,254,8,2019.0,2026.0,0.0,47000.0,212500.0,629000.0,1220000.0,1800000.0,0.1609,-0.5453,254,brand_model,theil_sen,arabam=255,255,0,True,False,NONE,0,254 gercek kayit var; sentetik veri gerekli degil..,True,,2019-2026,"0-212,500","629,000-1,800,000"
Ford,Puma,271,270,7,2020.0,2026.0,6000.0,33250.0,190000.0,860000.0,1479950.0,2200000.0,0.1491,-0.667,270,brand_model,theil_sen,arabam=271,271,0,True,False,NONE,0,270 gercek kayit var; sentetik veri gerekli degil..,True,,2020-2026,"6,000-190,000","860,000-2,200,000"
Kia,Stonic,284,284,8,2018.0,2025.0,6001.0,49000.0,500500.0,825000.0,1350000.0,1850000.0,0.117,-0.5991,284,brand_model,theil_sen,arabam=284,284,0,True,False,NONE,0,284 gercek kayit var; sentetik veri gerekli degil..,True,,2018-2025,"6,001-500,500","825,000-1,850,000"
Skoda,Kamiq,287,287,7,2020.0,2026.0,6001.0,41000.0,195000.0,1190000.0,1660000.0,2350000.0,0.1198,-0.5641,287,brand_model,theil_sen,arabam=287,287,0,True,False,NONE,0,287 gercek kayit var; sentetik veri gerekli degil..,True,,2020-2026,"6,001-195,000","1,190,000-2,350,000"
Toyota,C-HR,299,295,11,2016.0,2026.0,0.0,79000.0,450000.0,1097500.0,1605000.0,2550000.0,0.214,-0.8873,295,brand_model,theil_sen,arabam=299,299,0,True,False,NONE,0,295 gercek kayit var; sentetik veri gerekli degil..,True,,2016-2026,"0-450,000","1,097,500-2,550,000"
Ford,Fusion,298,298,9,2003.0,2011.0,72000.0,236000.0,410000.0,270500.0,425000.0,695000.0,0.1799,-0.314,298,brand_model,theil_sen,"arabam=238, kaggle=60",238,60,True,False,NONE,0,298 gercek kayit var; sentetik veri gerekli degil..,True,,2003-2011,"72,000-410,000","270,500-695,000"
Jeep,Renegade,301,301,11,2014.0,2024.0,7000.0,108000.0,336000.0,800000.0,1350000.0,2190000.0,0.1665,-0.7286,301,brand_model,theil_sen,arabam=301,301,0,True,False,NONE,0,301 gercek kayit var; sentetik veri gerekli degil..,True,,2014-2024,"7,000-336,000","800,000-2,190,000"
Hyundai,ix35,302,302,6,2010.0,2015.0,21562.0,162500.0,410000.0,665000.0,1057500.0,1500000.0,0.1645,-0.576,302,brand_model,theil_sen,arabam=302,302,0,True,False,NONE,0,302 gercek kayit var; sentetik veri gerekli degil..,True,,2010-2015,"21,562-410,000","665,000-1,500,000"
Chery,Tiggo 7 Pro,314,314,3,2023.0,2025.0,6001.0,37000.0,177000.0,1125000.0,1679975.0,2050000.0,0.0589,-0.2575,314,brand_model,theil_sen,arabam=314,314,0,True,False,NONE,0,314 gercek kayit var; sentetik veri gerekli degil..,True,,2023-2025,"6,001-177,000","1,125,000-2,050,000"
Renault,Kadjar,333,333,8,2015.0,2022.0,6972.0,149000.0,350000.0,699999.0,1320000.0,1860000.0,0.1546,-0.497,333,brand_model,theil_sen,arabam=333,333,0,True,False,NONE,0,333 gercek kayit var; sentetik veri gerekli degil..,True,,2015-2022,"6,972-350,000","699,999-1,860,000"
Tesla,Model Y,341,340,5,2022.0,2026.0,6000.0,24000.0,144100.0,1700000.0,2324875.0,3995000.0,0.1881,-0.2982,340,brand_model,theil_sen,"arabam=166, kaggle=175",166,175,True,False,NONE,0,340 gercek kayit var; sentetik veri gerekli degil..,True,,2022-2026,"6,000-144,100","1,700,000-3,995,000"
Citroen,C3 Aircross,345,345,10,2017.0,2026.0,99.0,48900.0,365000.0,699937.0,1335000.0,1875000.0,0.1427,-0.753,345,brand_model,theil_sen,arabam=345,345,0,True,False,NONE,0,345 gercek kayit var; sentetik veri gerekli degil..,True,,2017-2026,"99-365,000","699,937-1,875,000"
Opel,Crossland,371,370,5,2020.0,2024.0,6000.0,49400.0,185000.0,907000.0,1270000.0,1700000.0,0.0921,-0.3755,370,brand_model,theil_sen,arabam=371,371,0,True,False,NONE,0,370 gercek kayit var; sentetik veri gerekli degil..,True,,2020-2024,"6,000-185,000","907,000-1,700,000"
Cupra,Formentor,389,386,6,2021.0,2026.0,6000.0,30000.0,140000.0,1799000.0,2402500.0,3420000.0,0.1026,-0.5276,386,brand_model,theil_sen,arabam=389,389,0,True,False,NONE,0,386 gercek kayit var; sentetik veri gerekli degil..,True,,2021-2026,"6,000-140,000","1,799,000-3,420,000"
Peugeot,408,406,393,4,2023.0,2026.0,6001.0,30000.0,132000.0,1430000.0,1869500.0,2359000.0,0.0922,-0.3634,393,brand_model,theil_sen,arabam=406,406,0,True,False,NONE,0,393 gercek kayit var; sentetik veri gerekli degil..,True,,2023-2026,"6,001-132,000","1,430,000-2,359,000"
Citroen,C5 Aircross,507,405,7,2019.0,2025.0,6900.0,78500.0,215000.0,1155000.0,1780000.0,2150000.0,0.114,-0.7754,405,brand_model,theil_sen,arabam=507,507,0,True,False,NONE,0,405 gercek kayit var; sentetik veri gerekli degil..,True,,2019-2025,"6,900-215,000","1,155,000-2,150,000"
Dacia,Sandero Stepway,418,416,6,2020.0,2025.0,6000.0,25750.0,197000.0,850000.0,1282500.0,1547000.0,0.1091,-0.734,416,brand_model,theil_sen,arabam=418,418,0,True,False,NONE,0,416 gercek kayit var; sentetik veri gerekli degil..,True,,2020-2025,"6,000-197,000","850,000-1,547,000"
Skoda,Scala,448,448,7,2020.0,2026.0,6001.0,104850.0,1000000.0,825000.0,1239750.0,2250000.0,0.1798,-0.5227,448,brand_model,theil_sen,"arabam=319, kaggle=129",319,129,True,False,NONE,0,448 gercek kayit var; sentetik veri gerekli degil..,True,,2020-2026,"6,001-1,000,000","825,000-2,250,000"
Volkswagen,Taigo,473,473,5,2022.0,2026.0,6000.0,24500.0,218000.0,1289000.0,1675000.0,2250000.0,0.0886,-0.4937,473,brand_model,theil_sen,arabam=473,473,0,True,False,NONE,0,473 gercek kayit var; sentetik veri gerekli degil..,True,,2022-2026,"6,000-218,000","1,289,000-2,250,000"
Citroen,C4 X,491,491,5,2022.0,2026.0,6000.0,29820.0,140000.0,899750.0,1495000.0,2050000.0,0.1061,-0.5873,491,brand_model,theil_sen,"arabam=360, kaggle=131",360,131,True,False,NONE,0,491 gercek kayit var; sentetik veri gerekli degil..,True,,2022-2026,"6,000-140,000","899,750-2,050,000"
Chevrolet,Lacetti,496,496,8,2004.0,2011.0,16500.0,225000.0,610000.0,210000.0,353000.0,615000.0,0.1893,-0.4007,496,brand_model,theil_sen,"arabam=230, kaggle=266",230,266,True,False,NONE,0,496 gercek kayit var; sentetik veri gerekli degil..,True,,2004-2011,"16,500-610,000","210,000-615,000"
Chevrolet,Kalos,501,501,3,2004.0,2006.0,32580.0,217000.0,500000.0,189000.0,300000.0,540000.0,0.1769,-0.1012,501,brand_model,theil_sen,"arabam=242, kaggle=259",242,259,True,False,NONE,0,501 gercek kayit var; sentetik veri gerekli degil..,True,,2004-2006,"32,580-500,000","189,000-540,000"
TOGG,T10X,518,515,4,2023.0,2026.0,6000.0,34267.0,170000.0,1350000.0,2050000.0,2850000.0,0.1221,-0.5778,515,brand_model,theil_sen,arabam=518,518,0,True,False,NONE,0,515 gercek kayit var; sentetik veri gerekli degil..,True,,2023-2026,"6,000-170,000","1,350,000-2,850,000"
Hyundai,Bayon,540,540,6,2021.0,2026.0,6000.0,36000.0,216000.0,849000.0,1435000.0,1785000.0,0.0976,-0.5198,540,brand_model,theil_sen,arabam=540,540,0,True,False,NONE,0,540 gercek kayit var; sentetik veri gerekli degil..,True,,2021-2026,"6,000-216,000","849,000-1,785,000"
Chevrolet,Captiva,545,545,7,2007.0,2013.0,58000.0,234000.0,409000.0,485000.0,765900.0,1275000.0,0.1983,-0.6326,545,brand_model,theil_sen,arabam=545,545,0,True,False,NONE,0,545 gercek kayit var; sentetik veri gerekli degil..,True,,2007-2013,"58,000-409,000","485,000-1,275,000"
Opel,Mokka,620,612,12,2012.0,2026.0,6001.0,63000.0,345000.0,650000.0,1440000.0,1850000.0,0.2082,-0.909,612,brand_model,theil_sen,arabam=620,620,0,True,False,NONE,0,612 gercek kayit var; sentetik veri gerekli degil..,True,,2012-2026,"6,001-345,000","650,000-1,850,000"
Volkswagen,T-Roc,695,694,8,2019.0,2026.0,6000.0,52000.0,228000.0,1359000.0,1895000.0,2950000.0,0.1354,-0.6403,694,brand_model,theil_sen,arabam=695,695,0,True,False,NONE,0,694 gercek kayit var; sentetik veri gerekli degil..,True,,2019-2026,"6,000-228,000","1,359,000-2,950,000"
Peugeot,Rifter,882,881,8,2019.0,2026.0,0.0,41700.0,298000.0,728999.0,1397000.0,1989000.0,0.1601,-0.809,881,brand_model,theil_sen,arabam=882,882,0,True,False,NONE,0,881 gercek kayit var; sentetik veri gerekli degil..,True,,2019-2026,"0-298,000","728,999-1,989,000"
